age,membership_years,number_of_children,quantity,unit_price,avg_purchase_value,purchase_frequency,avg_discount_used,online_purchases,in_store_purchases,total_transactions,total_items_purchased,promotion_effectiveness,days_since_last_purchase,loyalty_program,promo_flag,gender_Female,gender_Male,gender_Other,income_bracket_High,income_bracket_Low,income_bracket_Medium,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_Bachelor's,education_level_High School,education_level_Master's,education_level_PhD,occupation_Employed,occupation_Retired,occupation_Self-Employed,occupation_Student,occupation_Unemployed,product_category_Beauty,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Groceries,product_category_Home,product_category_Home Goods,product_category_Sports,product_category_Toys,promotion_type_20% Off,promotion_type_BOGO,promotion_type_Buy One Get One Free,promotion_type_Discount,promotion_type_Seasonal Discount,churn_prob
21,1,0,2.4444444444444446,54.41291666666667,131.84902777777776,72.0,0.26,288,0,2952,5832,1.0,502,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.98
19,11,0,2.295774647887324,51.52323943661972,116.6798591549296,6.454545454545454,0.25,0,142,1278,4189,1.0,370,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01
28,10,2,2.4027777777777777,47.07208333333333,117.57972222222222,7.199999999999999,0.02,0,216,3312,5256,1.0,374,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
67,10,4,2.6666666666666665,53.98791666666667,142.9975,7.199999999999999,0.23,216,0,3024,1872,1.0,492,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995
49,11,4,2.5277777777777777,52.441944444444445,131.43263888888887,6.545454545454546,10.416272228669367,216,360,2880,4680,1.0,374,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
57,14,4,2.486111111111111,46.63319444444445,117.9811111111111,5.142857142857143,0.11,288,0,1368,6336,1.0,375,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.015
61,6,3,2.625,53.795,139.15180555555557,12.0,0.19,288,0,3024,1872,1.0,373,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.015
28,10,2,2.436619718309859,50.28366197183099,121.78028169014084,7.1,0.02,0,213,3266,5183,1.0,371,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.01
25,1,2,2.4722222222222223,49.28763888888889,121.74944444444444,72.0,0.13,216,0,1512,4968,1.0,493,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.985
48,5,4,2.680555555555556,49.56958333333333,130.0609722222222,14.4,0.18,144,0,936,3240,1.0,372,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.01
54,4,4,2.535211267605634,45.67943661971831,117.78464788732391,17.75,0.01,213,0,3337,4757,1.0,386,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
64,14,1,2.611111111111111,50.93111111111111,136.01694444444445,5.142857142857143,0.13,0,144,2448,1728,1.0,379,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
35,2,1,2.4444444444444446,52.36569444444444,131.20375,36.0,0.03,72,0,2304,4032,1.0,373,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.005
66,1,2,2.5774647887323945,52.62690140845071,137.94915492957745,71.0,0.08,0,142,994,5254,1.0,371,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.005
30,4,0,2.619718309859155,53.61704225352113,137.53436619718312,17.75,0.18,284,0,2982,2485,1.0,493,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.985
70,10,3,2.5211267605633805,46.77112676056338,121.80605633802816,7.1,10.90247589322198,0,639,3124,6532,1.0,370,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
35,2,3,2.3380281690140845,49.28676056338029,114.4587323943662,35.5,0.25,142,0,710,2982,1.0,522,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.985
48,8,0,2.6527777777777777,50.20222222222222,136.50944444444443,9.0,0.03,144,0,2016,4176,1.0,371,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
68,11,1,2.763888888888889,51.465833333333336,140.16472222222222,6.545454545454546,0.22,216,0,3312,5112,1.0,370,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005
33,12,3,2.507042253521127,48.212112676056336,119.93478873239438,5.916666666666667,0.15,71,0,1278,5396,1.0,374,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
25,10,4,2.708333333333333,50.67402777777777,135.45319444444442,7.199999999999999,0.15,288,0,648,6480,1.0,491,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.995
65,15,3,2.5211267605633805,50.5243661971831,127.82718309859156,4.733333333333333,0.15,142,0,1207,3834,1.0,490,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.995
52,9,3,2.535211267605634,47.88830985915493,125.35464788732396,7.888888888888888,0.25,142,0,2343,5964,1.0,491,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.98
35,14,1,2.6666666666666665,51.69416666666667,134.07805555555558,5.142857142857143,0.05,432,0,3456,4896,1.0,375,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.01
48,10,4,2.375,52.40013888888889,123.22125,7.199999999999999,13.396364307572856,0,288,432,864,1.0,377,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
34,9,2,2.486111111111111,51.42138888888889,129.6075,8.0,14.663665891596189,576,0,1728,5328,1.0,374,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
61,11,4,2.492957746478873,48.20140845070423,120.08154929577466,6.454545454545454,0.22,71,0,3124,7100,1.0,374,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.02
20,3,2,2.638888888888889,48.1875,125.65097222222224,24.0,0.08,0,216,2232,5040,1.0,372,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.005
26,14,0,2.611111111111111,47.67055555555556,126.61458333333331,5.142857142857143,0.06,288,0,1152,2952,1.0,370,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
31,12,1,2.4722222222222223,51.60652777777778,127.78444444444445,6.0,0.17,288,0,504,6048,1.0,372,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.01
41,3,3,2.388888888888889,57.248333333333335,139.20916666666665,24.0,7.683813403410544,72,504,3384,3168,1.0,383,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.01
68,1,4,2.2253521126760565,53.87323943661972,121.67267605633803,71.0,0.21,284,0,3124,6390,1.0,502,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.98
58,1,1,2.605633802816901,50.92014084507042,132.16774647887323,71.0,0.03,0,355,1562,4899,1.0,503,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.985
24,2,0,2.535211267605634,50.182676056338025,127.06169014084506,35.5,0.27,142,0,2343,6745,1.0,371,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.005
41,3,3,2.3472222222222223,53.33916666666667,127.67930555555556,24.0,7.683813403410544,72,504,3384,3168,1.0,370,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
50,7,1,2.430555555555556,48.12458333333333,117.87944444444445,10.285714285714286,0.14,144,0,2880,3312,1.0,374,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.015
37,8,4,2.5774647887323945,53.03478873239437,136.4454929577465,8.875,0.18,213,0,3479,2911,1.0,375,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.015
23,3,4,2.464788732394366,53.079577464788734,128.31112676056338,23.666666666666668,0.08,0,142,2059,6461,1.0,515,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.99
37,13,0,2.3472222222222223,49.19888888888889,114.70527777777778,5.538461538461538,13.203249225295048,720,360,1440,1872,1.0,371,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
29,6,0,2.361111111111111,47.74222222222223,119.90138888888887,12.0,0.29,0,360,1368,5040,1.0,501,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.995
44,14,4,2.555555555555556,52.35041666666667,132.02069444444444,5.142857142857143,14.913690070988231,648,576,1368,5544,1.0,371,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
25,10,1,2.9444444444444446,49.69118115580724,146.09173791186615,7.199999999999999,0.2909263734028743,142,81,2447,6545,0.6111111111111112,811,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12
53,6,4,2.563380281690141,50.8774647887324,131.62154929577463,11.833333333333334,0.06,0,142,497,1065,1.0,491,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
26,4,4,2.380281690140845,53.99957746478873,128.23253521126762,17.75,0.21,142,0,1846,5041,1.0,527,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.985
49,6,1,2.6666666666666665,46.67527777777778,123.04805555555556,12.0,0.15,432,0,1008,5616,1.0,372,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
62,1,3,2.638888888888889,50.55458333333333,128.0826388888889,72.0,0.01,144,0,432,4104,1.0,376,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
42,13,2,2.436619718309859,47.9930985915493,116.75352112676056,5.461538461538462,0.01,426,0,497,7384,1.0,370,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.01
55,1,4,2.507042253521127,50.24267605633803,127.15211267605632,71.0,0.22,71,0,2698,2840,1.0,379,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.005
40,10,3,2.75,51.99611111111111,143.50722222222225,7.199999999999999,0.14,0,144,2376,4968,1.0,370,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.015
63,1,0,2.5972222222222223,46.83402777777778,119.72680555555556,72.0,0.04,0,288,3528,6912,1.0,376,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.005
34,3,1,2.9444444444444446,49.60691508671141,151.9094659024012,24.0,0.2775616837663139,164,56,3311,4816,0.6944444444444444,807,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.115
57,8,4,2.5694444444444446,50.49430555555556,126.73194444444444,9.0,0.25,72,0,864,1152,1.0,370,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
55,12,4,3.263888888888889,55.254835797286354,172.75872468617524,6.0,0.2495004370663236,179,67,1151,6210,0.6111111111111112,717,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09
55,6,4,2.4027777777777777,49.701388888888886,121.865,12.0,14.850350359363468,216,288,3528,4176,1.0,370,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
57,8,4,2.513888888888889,51.84638888888889,130.4463888888889,9.0,0.25,72,0,864,1152,1.0,372,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.005
57,2,1,2.6527777777777777,53.33263888888889,142.34083333333334,36.0,0.05,0,144,1584,2160,1.0,374,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
34,15,3,2.6901408450704225,49.78140845070423,135.94169014084508,4.733333333333333,0.17,0,142,1917,3550,1.0,371,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.015
47,9,2,2.4444444444444446,51.25736111111112,126.70347222222222,8.0,0.09,144,0,936,1584,1.0,375,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
66,15,4,2.507042253521127,50.054084507042255,119.81943661971832,4.733333333333333,11.526385894687447,710,355,994,4047,1.0,372,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
51,13,3,2.305555555555556,53.02111111111111,121.62916666666666,5.538461538461538,0.08,288,0,3672,1080,1.0,374,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01
50,12,2,2.361111111111111,50.453472222222224,117.4973611111111,6.0,0.19,288,0,1512,2520,1.0,373,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.015
28,13,2,2.708333333333333,52.840833333333336,143.3022222222222,5.538461538461538,5.674058651816404,144,216,1368,720,1.0,374,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.01
54,15,1,2.5694444444444446,49.75208333333333,134.93402777777777,4.8,8.864371006316826,576,144,2592,3456,1.0,371,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
35,12,3,2.430555555555556,49.32597222222222,124.16166666666666,6.0,0.03,0,216,3384,5544,1.0,496,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.99
68,11,4,2.4166666666666665,49.223055555555554,116.42611111111113,6.545454545454546,0.07,72,0,2880,1728,1.0,491,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.985
38,1,2,2.583333333333333,50.27222222222222,129.1786111111111,72.0,0.0,216,0,2232,4968,1.0,494,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.99
23,4,0,2.788732394366197,50.56098591549296,136.43408450704226,17.75,0.23,71,0,1775,2485,1.0,370,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.02
46,4,4,2.4444444444444446,49.50625,119.65027777777776,18.0,0.01,216,0,1872,6192,1.0,375,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.005
43,12,4,2.408450704225352,49.32183098591549,116.80901408450706,5.916666666666667,0.07,213,0,1278,1278,1.0,502,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.995
35,2,0,2.638888888888889,50.64069444444445,137.01597222222222,36.0,13.246025698199697,72,144,2232,6768,1.0,372,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
60,6,2,2.763888888888889,52.54555555555555,146.685,12.0,0.12,360,0,3096,2016,1.0,372,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.015
54,1,2,2.4788732394366195,47.45633802816901,117.04394366197184,71.0,0.01,71,0,3124,6532,1.0,372,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.005
54,4,1,2.4788732394366195,51.25,125.28323943661972,17.75,0.11,142,0,852,4118,1.0,370,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.005
40,7,2,2.486111111111111,46.79388888888889,113.63680555555555,10.285714285714286,0.09,72,0,3384,3384,1.0,373,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
70,6,1,2.380281690140845,49.62366197183098,117.9449295774648,11.833333333333334,7.593953421698728,355,426,3337,781,1.0,373,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
52,12,4,2.638888888888889,51.05444444444444,131.96069444444444,6.0,0.2,360,0,432,7272,1.0,504,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.99
66,9,1,2.625,53.81972222222223,141.0601388888889,8.0,0.23,0,144,2376,5184,1.0,374,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
44,14,4,2.430555555555556,47.00722222222223,112.78388888888888,5.142857142857143,14.913690070988231,648,576,1368,5544,1.0,373,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
34,1,0,3.138888888888889,49.62035453673439,161.61274490589415,72.0,0.3116861231459018,130,100,3311,6053,0.625,755,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.085
22,14,4,2.591549295774648,49.93380281690141,134.7201408450704,5.071428571428571,0.2,213,0,2698,5112,1.0,491,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.995
64,13,3,2.458333333333333,51.30041666666667,128.15180555555557,5.538461538461538,0.29,288,0,648,4824,1.0,509,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.99
39,4,0,2.638888888888889,50.3175,129.64583333333334,18.0,0.18,144,0,864,5904,1.0,514,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.985
43,6,1,2.535211267605634,48.73070422535211,125.50676056338028,11.833333333333334,0.11,142,0,2414,5396,1.0,381,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
18,15,3,2.464788732394366,51.135211267605634,125.84338028169016,4.733333333333333,0.28,213,0,3266,4686,1.0,380,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
25,15,1,2.6944444444444446,50.22819444444444,129.16625,4.8,0.29,0,432,720,6984,1.0,372,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
36,4,4,2.5492957746478875,49.51211267605634,121.14647887323945,17.75,0.09,213,0,3337,7100,1.0,378,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.005
40,6,0,2.5277777777777777,51.98041666666667,129.04208333333335,12.0,0.26,288,0,3384,1728,1.0,370,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.005
52,9,3,2.732394366197183,51.3656338028169,139.48507042253522,7.888888888888888,0.25,142,0,2343,5964,1.0,510,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.995
29,14,4,2.887323943661972,50.77311509205336,148.89610583954038,5.071428571428571,0.2368650157457724,147,61,1277,6947,0.5492957746478874,565,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11
51,13,0,2.492957746478873,50.83591549295775,125.912676056338,5.461538461538462,11.337021491248372,639,71,2769,1704,1.0,379,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0
40,2,0,2.4722222222222223,51.503194444444446,127.30708333333334,36.0,0.08,144,0,1296,6048,1.0,371,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
63,14,3,2.352112676056338,46.34056338028169,110.5105633802817,5.071428571428571,0.05,71,0,2840,852,1.0,373,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
59,1,2,2.958333333333333,48.8673545530064,143.73553588124142,72.0,0.2317225375530723,159,52,1727,5610,0.6805555555555556,812,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.105
54,15,1,3.236111111111111,52.02445402714193,166.6958620814258,4.8,0.283810708421067,167,73,2663,3686,0.5972222222222222,706,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.145
45,2,4,3.055555555555556,51.27621092029538,159.85067701451487,36.0,0.3244844402800744,175,52,575,1728,0.6527777777777778,690,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.12
69,13,4,2.986111111111111,50.84226703139024,145.48296147583468,5.538461538461538,0.3076266838288961,162,57,1727,4462,0.6388888888888888,666,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.165
66,9,1,2.5277777777777777,54.22958333333334,138.53847222222225,8.0,0.23,0,144,2376,5184,1.0,376,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01
59,3,4,3.305555555555556,52.73924230376561,177.6898734964201,24.0,0.2499061010773776,171,76,3095,5708,0.5972222222222222,597,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15
43,4,1,2.458333333333333,47.17041666666667,117.54861111111111,18.0,0.28,288,0,1944,5400,1.0,375,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.01
45,5,4,2.507042253521127,47.64295774647888,121.38028169014083,14.2,0.06,213,0,1633,7171,1.0,372,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.005
24,10,3,2.436619718309859,51.874084507042255,127.91690140845073,7.1,0.17,0,142,1562,5538,1.0,518,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.99
33,10,1,2.4027777777777777,48.94013888888889,114.28416666666664,7.199999999999999,0.16,72,0,1368,6480,1.0,500,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
61,6,3,2.486111111111111,49.90444444444445,124.74513888888887,12.0,0.19,288,0,3024,1872,1.0,371,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.015
68,11,1,2.6666666666666665,48.813472222222224,134.44875,6.545454545454546,0.22,216,0,3312,5112,1.0,374,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
68,1,2,2.6527777777777777,49.99472222222222,134.79958333333332,72.0,0.25,288,0,2952,7416,1.0,370,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.015
