customer_id,age,gender,income_bracket,loyalty_program,membership_years,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_category,quantity,unit_price,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,online_purchases,in_store_purchases,total_sales,total_transactions,total_items_purchased,promotion_type,promotion_effectiveness,days_since_last_purchase,churn
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-22dfb1a2,2023-10-11,Clothing,4,31.71,126.84,,2023-10-11,0.3,0,4,,14,76,BOGO,High,810,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-b9576096,2023-08-23,Home,3,55.92,167.76,Medium,2023-08-23,0.19,0,3,135.89,14,75,,Low,859,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-463371f5,2024-04-18,Home,3,41.53,124.59,Medium,2024-04-18,0.29,3,0,88.46,14,75,BOGO,Medium,620,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-666411d9,2024-04-20,Books,3,13.35,40.05,High,2024-04-20,0.27,3,0,,14,75,,Medium,618,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-aaf776a0,2023-12-15,Electronics,4,80.82,323.28,High,2023-12-15,0.27,4,0,235.99,14,76,BOGO,High,745,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-4036d3f7,2023-10-12,Books,1,66.02,66.02,Medium,2023-10-12,0.21,1,0,52.16,14,73,,Low,809,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-2eaba5c6,2023-10-21,Home,5,57.47,,Low,2023-10-21,0.27,0,5,,14,77,Discount,High,800,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-f1a6b589,2023-08-03,Sports,3,78.11,234.33,High,2023-08-03,0.0,3,0,234.33,14,75,Discount,Low,879,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-55372183,2023-11-08,Beauty,3,69.22,207.66,Low,2023-11-08,0.02,0,3,203.51,14,75,Discount,High,782,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-532c73b2,2024-06-02,Clothing,3,22.87,68.61,High,2024-06-02,0.13,3,0,59.69,14,75,,Low,575,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-8f76aa72,2023-10-25,Electronics,3,47.21,141.63,Medium,2023-10-25,0.2,3,0,113.3,14,75,Discount,Medium,796,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-a3a2f7f5,2023-10-11,Books,3,45.11,135.32999999999998,Low,2023-10-11,0.16,3,0,113.68,14,75,,High,810,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-ced0e381,2024-03-15,Books,1,56.9,56.9,High,2024-03-15,0.13,0,1,49.5,14,73,,Low,654,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-d64a5ad9,2023-09-02,Books,2,64.46,128.92,Low,2023-09-02,0.2,2,0,103.14,14,74,,Low,849,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-08b0a7dd,2024-04-18,Books,5,45.63,228.15,High,2024-04-18,0.3,0,5,159.7,14,77,,Medium,620,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-d660363d,2023-12-17,Electronics,2,37.14,74.28,High,2023-12-17,0.05,2,0,70.57,14,74,,Low,743,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-5b444ff0,2023-12-05,Sports,3,52.12,,High,2023-12-05,0.13,3,0,,14,75,Discount,Low,755,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-a9c5baf4,2023-12-30,Home,4,55.98,223.92,,2023-12-30,0.06,4,0,210.48,14,76,BOGO,High,730,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-e0ce3b2e,2024-02-11,Electronics,2,85.71,171.42,Low,2024-02-11,0.24,0,2,130.28,14,74,,High,687,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-a27e6f19,2024-02-10,Home,2,45.41,90.82,Medium,2024-02-10,0.02,0,2,89.0,14,74,,High,688,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-9f243ccb,2023-11-14,Electronics,2,48.13,96.26,Medium,2023-11-14,0.08,0,2,88.56,14,74,Discount,Low,776,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-bc3a80d7,2023-07-27,Electronics,1,87.49,87.49,Low,2023-07-27,0.19,1,0,70.87,14,73,BOGO,Medium,886,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-40d0cc0e,2023-09-08,Books,1,89.74,89.74,Medium,2023-09-08,0.3,0,1,62.82,14,73,BOGO,High,843,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-797da601,2024-05-01,Electronics,4,13.63,54.52,Low,2024-05-01,0.25,4,0,40.89,14,76,,Medium,607,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-cb42bff3,2024-03-26,Beauty,3,15.63,46.89,Low,2024-03-26,0.1,3,0,42.2,14,75,,Medium,643,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-56581d14,2023-10-20,Beauty,4,4.52,18.08,Low,2023-10-20,0.29,0,4,12.84,14,76,,Low,801,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-7ca78b97,2023-09-30,Beauty,3,65.93,197.79,High,2023-09-30,0.22,3,0,154.28,14,75,Discount,Medium,821,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-14941a7d,2024-05-21,Sports,1,38.16,38.16,Low,2024-05-21,0.03,0,1,37.02,14,73,BOGO,Low,587,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-ede4b7f6,2024-02-19,Electronics,2,13.75,27.5,Medium,2024-02-19,0.08,0,2,25.3,14,74,,Medium,679,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-f7eb0070,2024-04-29,Sports,6,51.39,308.34000000000003,High,2024-04-29,0.01,6,0,305.26,14,78,,Low,609,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-d2ecb5b2,2023-12-08,Clothing,1,62.57,62.57,,2023-12-08,0.16,1,0,52.56,14,73,BOGO,Low,752,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-33738b87,2024-05-15,Clothing,4,40.11,160.44,High,2024-05-15,0.26,0,4,118.73,14,76,,Low,593,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-c1687428,2024-04-14,Books,5,53.21,266.05,,2024-04-14,0.12,5,0,234.12,14,77,BOGO,High,624,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-aea2c1a1,2023-08-27,Home,4,33.93,135.72,High,2023-08-27,0.17,0,4,112.65,14,76,BOGO,Medium,855,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-1a9efcd5,2023-10-31,Books,1,38.74,,High,2023-10-31,0.18,0,1,31.77,14,73,BOGO,Low,790,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-55f37af7,2024-01-21,Home,5,48.99,244.95,Medium,2024-01-21,0.18,0,5,200.86,14,77,BOGO,Low,708,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-b62294df,2023-09-19,Books,5,57.62,288.1,High,2023-09-19,0.09,0,5,262.17,14,77,,Medium,832,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-5c338a83,2023-11-08,Clothing,2,52.53,105.06,Medium,2023-11-08,0.2,2,0,84.05,14,74,Discount,Medium,782,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-d0786fa1,2023-10-10,Electronics,9,30.73,276.57,High,2023-10-10,0.22,0,9,,14,81,,High,811,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-7905ccc5,2023-12-10,Electronics,4,85.41,341.64,Medium,2023-12-10,0.11,4,0,304.06,14,76,Discount,Medium,750,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-7a1400a5,2023-11-03,Home,7,60.3,422.1,High,2023-11-03,0.3,7,0,295.47,14,79,Discount,Low,787,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-82f006da,2024-02-12,Home,3,45.93,137.79,Low,2024-02-12,0.19,3,0,111.61,14,75,BOGO,High,686,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-b619ad97,2023-08-04,Home,2,58.5,117.0,High,2023-08-04,0.16,2,0,98.28,14,74,,Low,878,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-0b0b9c97,2023-12-13,Books,4,34.92,139.68,High,2023-12-13,0.08,4,0,128.51,14,76,,Medium,747,0
C1374,66,Other,Low,Yes,1,Divorced,2,Master's,Employed,TX-13fb0fdf,2023-12-06,Sports,1,33.21,33.21,Medium,2023-12-06,0.15,1,0,28.23,14,73,,High,754,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-f5282b37,2023-08-24,Home,2,53.52,107.04,Low,2023-08-24,0.07,2,0,,21,78,,High,858,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-8dbe7f99,2023-09-16,Beauty,3,71.93,215.79,Medium,2023-09-16,0.2,3,0,,21,79,Discount,High,835,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-4d80b9d4,2024-05-08,Clothing,2,66.31,132.62,High,2024-05-08,0.18,2,0,108.75,21,78,BOGO,Low,600,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-ca8d9c30,2023-08-29,Beauty,4,47.37,189.48,,2023-08-29,0.3,4,0,132.64,21,80,BOGO,Medium,853,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-a3f47a31,2023-09-10,Beauty,3,54.52,163.56,Medium,2023-09-10,0.04,3,0,157.02,21,79,Discount,High,841,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-c3c41672,2024-01-07,Electronics,5,52.07,260.35,Low,2024-01-07,0.2,5,0,208.28,21,81,,High,722,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-761cd5da,2023-10-06,Home,4,69.94,279.76,Low,2023-10-06,0.3,4,0,195.83,21,80,Discount,Low,815,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-ec7580d3,2023-11-28,Beauty,1,67.46,67.46,High,2023-11-28,0.22,1,0,52.62,21,77,,High,762,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-6596600a,2024-02-28,Electronics,1,47.09,47.09,Medium,2024-02-28,0.02,1,0,46.15,21,77,,Medium,670,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-a341fa77,2023-08-24,Beauty,2,36.8,73.6,Low,2023-08-24,0.04,2,0,70.66,21,78,BOGO,Low,858,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-56db94f3,2023-10-09,Home,3,68.18,204.54,Medium,2023-10-09,0.13,0,3,177.95,21,79,,Low,812,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-ab7aae5c,2023-07-22,Clothing,2,27.51,55.02,Medium,2023-07-22,0.02,2,0,53.92,21,78,,High,891,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-ca95ad7e,2024-02-05,Home,6,75.8,454.8,Low,2024-02-05,0.2,0,6,,21,82,,Low,693,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-48988497,2023-08-26,Sports,1,39.7,39.7,High,2023-08-26,0.01,1,0,,21,77,Discount,High,856,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-3b4ce485,2024-03-19,Clothing,2,64.76,129.52,Medium,2024-03-19,0.26,0,2,95.84,21,78,BOGO,Low,650,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-77666404,2023-12-02,Sports,3,39.46,118.38,Medium,2023-12-02,0.12,3,0,104.17,21,79,,Medium,758,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-1511a8f1,2023-07-16,Clothing,2,44.97,89.94,Low,2023-07-16,0.2,2,0,71.95,21,78,Discount,Low,897,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-b9dca645,2024-06-06,Sports,2,75.17,,High,2024-06-06,0.11,2,0,,21,78,Discount,Low,571,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-5d2714df,2023-08-07,Sports,2,27.47,54.94,Low,2023-08-07,0.0,0,2,54.94,21,78,,Medium,875,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-0d1fcd4e,2024-03-23,Clothing,2,3.74,,Low,2024-03-23,0.05,2,0,7.11,21,78,Discount,Low,646,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-a476d652,2024-01-11,Home,3,65.99,197.97,Low,2024-01-11,0.16,3,0,166.29,21,79,Discount,Low,718,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-fc3579a6,2023-09-04,Books,3,46.35,139.05,Medium,2023-09-04,0.25,3,0,104.29,21,79,Discount,High,847,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-66a4d9da,2024-03-09,Beauty,2,49.84,99.68,Medium,2024-03-09,0.12,0,2,87.72,21,78,BOGO,High,660,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-90826954,2024-01-29,Books,2,53.03,106.06,Medium,2024-01-29,0.0,2,0,106.06,21,78,BOGO,Low,700,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-0e8ce909,2023-12-29,Books,2,35.39,70.78,Low,2023-12-29,0.16,0,2,59.46,21,78,,High,731,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-735a2142,2023-09-29,Clothing,5,64.72,323.6,Medium,2023-09-29,0.05,5,0,307.42,21,81,,Low,822,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-2643fb7b,2023-12-25,Electronics,2,93.34,186.68,Medium,2023-12-25,0.01,0,2,184.81,21,78,BOGO,Medium,735,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-53633d85,2024-02-13,Home,3,59.63,178.89,Low,2024-02-13,0.03,3,0,173.52,21,79,,Low,685,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-d1015796,2023-09-08,Books,3,47.62,142.86,Medium,2023-09-08,0.2,0,3,,21,79,BOGO,Low,843,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-c2fe4f78,2023-08-11,Home,3,72.74,218.22,Medium,2023-08-11,0.27,3,0,159.3,21,79,Discount,Low,871,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-b698cd27,2024-05-09,Sports,2,49.11,98.22,,2024-05-09,0.13,0,2,85.45,21,78,,High,599,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-665463ad,2023-07-16,Sports,3,36.52,109.56,High,2023-07-16,0.12,3,0,,21,79,BOGO,High,897,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-a27463a8,2023-12-24,Beauty,4,65.6,262.4,Low,2023-12-24,0.06,4,0,246.66,21,80,Discount,Low,736,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-3372d3fe,2024-02-01,Sports,1,33.52,33.52,High,2024-02-01,0.15,1,0,28.49,21,77,Discount,Low,697,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-7c1f52af,2023-10-08,Electronics,3,50.79,152.37,High,2023-10-08,0.07,3,0,141.7,21,79,,Medium,813,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-d2088692,2023-08-01,Sports,3,43.8,131.39999999999998,High,2023-08-01,0.13,3,0,114.32,21,79,BOGO,Low,881,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-854d8630,2023-08-29,Sports,3,93.25,279.75,,2023-08-29,0.19,3,0,226.6,21,79,,Low,853,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-39915bfc,2024-06-01,Beauty,4,64.74,258.96,Medium,2024-06-01,0.08,0,4,238.24,21,80,Discount,High,576,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-436f8858,2024-05-27,Clothing,3,63.58,190.74,Medium,2024-05-27,0.01,3,0,188.83,21,79,Discount,High,581,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-2798448a,2023-12-07,Sports,2,38.76,77.52,Medium,2023-12-07,0.05,2,0,,21,78,Discount,High,753,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-82df0b2d,2023-10-10,Books,4,32.86,131.44,High,2023-10-10,0.09,4,0,119.61,21,80,,Medium,811,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-af8fb5a9,2024-05-05,Books,2,20.93,41.86,Medium,2024-05-05,0.1,0,2,37.67,21,78,Discount,Low,603,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-ef98a68c,2024-02-04,Sports,2,28.38,56.76,Low,2024-02-04,0.03,0,2,55.06,21,78,,High,694,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-becec9eb,2023-09-26,Sports,4,77.74,310.96,Medium,2023-09-26,0.07,4,0,289.19,21,80,Discount,High,825,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-ce8bef46,2024-03-17,Electronics,2,64.39,128.78,Medium,2024-03-17,0.08,0,2,,21,78,,High,652,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-52662af9,2024-01-14,Books,2,73.57,147.14,High,2024-01-14,0.17,2,0,122.13,21,78,,Low,715,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-9c4caf05,2024-02-06,Clothing,1,38.01,38.01,High,2024-02-06,0.08,0,1,34.97,21,77,BOGO,Medium,692,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-c4d4c863,2024-02-03,Clothing,3,71.66,214.98,Low,2024-02-03,0.19,3,0,,21,79,BOGO,Medium,695,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-0571f362,2024-05-25,Books,2,41.95,83.9,High,2024-05-25,0.14,2,0,72.15,21,78,,Medium,583,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-8974789e,2024-03-27,Clothing,7,57.37,,High,2024-03-27,0.02,7,0,393.56,21,83,Discount,Medium,642,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-0a0c4ea6,2023-08-13,Home,3,60.16,180.48,High,2023-08-13,0.02,3,0,,21,79,,Low,869,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-2af53bba,2023-10-26,Books,3,37.84,113.52,Low,2023-10-26,0.28,0,3,81.73,21,79,Discount,Low,795,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-68cb1472,2024-01-04,Books,7,41.34,289.38,Medium,2024-01-04,0.1,7,0,260.44,21,83,,Medium,725,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-8f8bc81e,2023-08-01,Sports,2,23.81,47.62,Low,2023-08-01,0.11,2,0,42.38,21,78,,Medium,881,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-82ed78cb,2023-09-05,Electronics,1,66.45,66.45,High,2023-09-05,0.14,0,1,57.15,21,77,Discount,Medium,846,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-41bf7a21,2023-11-17,Electronics,1,49.66,49.66,Medium,2023-11-17,0.07,1,0,,21,77,,High,773,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-eb3e599f,2023-12-05,Home,6,74.06,444.36,Low,2023-12-05,0.09,6,0,404.37,21,82,,Medium,755,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-11cabff4,2024-07-03,Electronics,2,29.49,58.98,High,2024-07-03,0.19,0,2,47.77,21,78,BOGO,Low,544,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-24c5e308,2024-02-01,Clothing,3,103.35,310.04999999999995,,2024-02-01,0.27,0,3,226.34,21,79,Discount,Medium,697,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-7c7b9b93,2024-02-01,Beauty,5,67.07,335.35,Medium,2024-02-01,0.22,5,0,261.57,21,81,,Low,697,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-00e68083,2024-04-28,Books,3,23.71,71.13,High,2024-04-28,0.11,3,0,,21,79,,High,610,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-9be1c567,2024-04-15,Home,1,71.9,,Low,2024-04-15,0.14,0,1,61.83,21,77,Discount,High,623,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-c3b34932,2023-12-07,Electronics,6,56.6,339.6,Medium,2023-12-07,0.17,6,0,281.87,21,82,,Low,753,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-c20b5d7f,2024-01-25,Home,3,52.23,156.69,Low,2024-01-25,0.21,3,0,123.79,21,79,,High,704,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-d01fc1db,2023-12-23,Clothing,3,84.92,254.76,,2023-12-23,0.06,0,3,,21,79,Discount,High,737,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-5c8ebe83,2024-04-05,Books,2,93.13,186.26,Medium,2024-04-05,0.22,2,0,145.28,21,78,Discount,Medium,633,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-33e84036,2023-10-30,Beauty,2,25.05,50.1,High,2023-10-30,0.18,0,2,,21,78,,Low,791,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-95e2bc75,2023-10-25,Sports,4,74.76,299.04,Low,2023-10-25,0.09,0,4,,21,80,,Medium,796,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-f9e8ac93,2023-11-05,Books,6,58.08,348.48,,2023-11-05,0.15,6,0,296.21,21,82,,Medium,785,0
C1375,52,Other,Medium,Yes,9,Single,1,Bachelor's,Unemployed,TX-97a3be2b,2024-03-02,Beauty,2,38.34,76.68,High,2024-03-02,0.06,2,0,72.08,21,78,,Low,667,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-beccaf09,2023-10-05,Electronics,2,29.75,59.5,Medium,2023-10-05,0.26,2,0,44.03,12,49,BOGO,Medium,816,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-603f1f97,2024-02-14,Home,3,52.59,157.77,Low,2024-02-14,0.16,3,0,132.53,12,50,Discount,Low,684,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-9b2541fe,2023-10-14,Books,2,79.16,158.32,Medium,2023-10-14,0.09,2,0,144.07,12,49,BOGO,Medium,807,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-366d07c3,2024-02-17,Sports,4,45.14,180.56,Low,2024-02-17,0.01,4,0,178.75,12,51,,Medium,681,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-d1f6c860,2023-11-06,Sports,3,65.23,195.69,High,2023-11-06,0.06,0,3,183.95,12,50,BOGO,High,784,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-c04b4543,2024-01-11,Home,3,30.49,91.47,Low,2024-01-11,0.01,0,3,90.56,12,50,Discount,High,718,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-0b602cc2,2023-10-02,Sports,2,41.89,,Low,2023-10-02,0.28,0,2,60.32,12,49,Discount,High,819,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-c1271bf4,2023-08-04,Beauty,2,90.98,181.96,Medium,2023-08-04,0.19,2,0,147.39,12,49,BOGO,Medium,878,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-4efa632d,2024-04-27,Clothing,2,41.3,,Medium,2024-04-27,0.01,2,0,81.77,12,49,,High,611,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-3896aa19,2024-03-19,Books,7,29.01,,,2024-03-19,0.05,0,7,,12,54,,High,650,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-e900eb6d,2024-07-06,Sports,1,35.9,35.9,Low,2024-07-06,0.07,0,1,33.39,12,48,,High,541,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-1df92a45,2023-09-17,Books,6,52.27,313.62,Low,2023-09-17,0.18,6,0,257.17,12,53,BOGO,Medium,834,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-027092f5,2024-02-11,Clothing,3,65.58,196.74,High,2024-02-11,0.11,3,0,175.1,12,50,,Low,687,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-db3af9c7,2024-03-28,Books,1,54.25,54.25,Low,2024-03-28,0.13,1,0,47.2,12,48,,High,641,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-edbbf695,2024-03-31,Sports,8,34.42,275.36,Low,2024-03-31,0.22,0,8,214.78,12,55,BOGO,Low,638,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-38fe4364,2024-04-25,Beauty,2,47.13,94.26,Low,2024-04-25,0.18,2,0,77.29,12,49,,Medium,613,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-da908e59,2023-10-24,Clothing,4,55.69,222.76,Low,2023-10-24,0.28,0,4,160.39,12,51,Discount,Medium,797,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-993a46dd,2024-02-29,Electronics,3,30.47,91.41,High,2024-02-29,0.12,3,0,80.44,12,50,,Low,669,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-1a61e58a,2023-12-17,Beauty,3,28.34,,High,2023-12-17,0.26,3,0,62.91,12,50,Discount,Low,743,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-124e508d,2024-06-13,Electronics,1,65.75,65.75,High,2024-06-13,0.15,0,1,55.89,12,48,,High,564,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-c0f4ad63,2024-01-26,Clothing,5,50.87,254.35,High,2024-01-26,0.27,5,0,185.68,12,52,BOGO,High,703,0
C1376,68,Female,Low,Yes,15,Single,1,Bachelor's,Employed,TX-73d92721,2024-04-20,Home,3,26.56,79.67999999999999,Low,2024-04-20,0.19,3,0,64.54,12,50,Discount,Medium,618,0
